Link,home_EOL,away_EOL,home_win,away_win,draw,Error,Retry,Status
https://www.besoccer.com/match/benevento-calcio/napoli/202193986,69,90,"
40%
Benevento
","
34.9%
Napoli
","
25%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/asd-spezia/202194004,64,65,"
46.9%
Parma
","
26.7%
Spezia
","
26.4%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/udinese/202193991,81,72,"
59.7%
Fiorentina
","
17.9%
Udinese
","
22.4%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/hellas-verona-fc/202193998,93,69,"
86.7%
Juventus
","
3.7%
Hellas Verona
","
9.6%
Draw
",,False,Success
https://www.besoccer.com/match/milan/roma/202194003,85,87,"
41.3%
Milan
","
34%
Roma
","
24.6%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/atalanta/202194009,72,85,"
13.5%
Crotone
","
71.1%
Atalanta
","
15.4%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/parma-fc/202194011,89,64,"
84.9%
Inter
","
6.2%
Parma
","
8.9%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/cagliari/202194005,72,74,"
42.9%
Bologna
","
31.9%
Cagliari
","
25.3%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/milan/202194027,71,86,"
19.4%
Udinese
","
59.5%
Milan
","
21.1%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/juventus-fc/202194021,65,93,"
27.2%
Spezia
","
47.5%
Juventus
","
25.3%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/lazio/202194023,75,85,"
23.4%
Torino
","
51.5%
Lazio
","
25.1%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/us-sassuolo-calcio/202194013,90,75,"
63.8%
Napoli
","
16.9%
Sassuolo
","
19.2%
Draw
",,False,Success
https://www.besoccer.com/match/roma/fiorentina/202194015,87,80,"
47.6%
Roma
","
28.8%
Fiorentina
","
23.5%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/genoa/202194018,73,72,"
51.3%
Sampdoria
","
23.4%
Genoa
","
25.2%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/benevento-calcio/202194031,69,69,"
46%
Hellas Verona
","
33.6%
Benevento
","
20.4%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/udinese/202194045,75,71,"
74.5%
Sassuolo
","
9.3%
Udinese
","
16.1%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/sampdoria/202194028,74,73,"
52.1%
Cagliari
","
26.3%
Sampdoria
","
21.7%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/asd-spezia/202194022,69,65,"
69.2%
Benevento
","
13.4%
Spezia
","
17.4%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/fiorentina/202194041,64,80,"
28.4%
Parma
","
49%
Fiorentina
","
22.6%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/juventus-fc/202194035,85,93,"
43.5%
Lazio
","
30.3%
Juventus
","
26.2%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/internazionale/202194016,85,89,"
46.4%
Atalanta
","
30.9%
Inter
","
22.7%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/roma/202194032,72,87,"
19.4%
Genoa
","
60.3%
Roma
","
20.4%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/fc-crotone/202194048,75,72,"
48.6%
Torino
","
23.9%
Crotone
","
27.5%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/napoli/202194025,72,90,"
32.1%
Bologna
","
41.2%
Napoli
","
26.6%
Draw
",,False,Success
https://www.besoccer.com/match/milan/hellas-verona-fc/202194038,86,69,"
79%
Milan
","
7.3%
Hellas Verona
","
13.7%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/lazio/202194040,66,85,"
13.5%
Crotone
","
68.1%
Lazio
","
18.3%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/atalanta/202194061,60,85,"
4.2%
Spezia
","
89.4%
Atalanta
","
6.4%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/cagliari/202194050,93,74,"
80.1%
Juventus
","
7.3%
Cagliari
","
12.6%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/benevento-calcio/202194044,80,69,"
44.8%
Fiorentina
","
33.5%
Benevento
","
21.7%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/torino-fc/202194047,89,75,"
82.8%
Inter
","
6.5%
Torino
","
10.7%
Draw
",,False,Success
https://www.besoccer.com/match/roma/parma-fc/202194054,87,64,"
68.4%
Roma
","
15.3%
Parma
","
16.3%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/bologna/202194057,74,72,"
54.8%
Sampdoria
","
21.1%
Bologna
","
24.1%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202194067,69,75,"
41.5%
Hellas Verona
","
36%
Sassuolo
","
22.5%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/genoa/202194064,71,72,"
41.9%
Udinese
","
29.9%
Genoa
","
28.2%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/milan/202194052,90,86,"
48%
Napoli
","
28.4%
Milan
","
23.5%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/internazionale/202194083,75,89,"
32.2%
Sassuolo
","
45.1%
Inter
","
22.7%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/juventus-fc/202194058,68,93,"
24.2%
Benevento
","
53.4%
Juventus
","
22.5%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/hellas-verona-fc/202194056,85,69,"
85%
Atalanta
","
5.3%
Hellas Verona
","
9.8%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/udinese/202194073,85,71,"
81.9%
Lazio
","
5.4%
Udinese
","
12.8%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/fc-crotone/202194062,72,66,"
59.3%
Bologna
","
18.4%
Crotone
","
22.3%
Draw
",,False,Success
https://www.besoccer.com/match/milan/fiorentina/202194075,86,80,"
61.6%
Milan
","
18.4%
Fiorentina
","
20%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/asd-spezia/202194066,74,59,"
64.9%
Cagliari
","
17.5%
Spezia
","
17.6%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/roma/202194079,90,87,"
41.2%
Napoli
","
34.9%
Roma
","
23.8%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/sampdoria/202194085,75,75,"
40.1%
Torino
","
33.8%
Sampdoria
","
26%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/parma-fc/202194070,72,64,"
43.8%
Genoa
","
34.3%
Parma
","
21.9%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/lazio/202194104,59,85,"
13.3%
Spezia
","
70.8%
Lazio
","
15.9%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/torino-fc/202194095,93,75,"
77.8%
Juventus
","
8.2%
Torino
","
14%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/bologna/202194093,89,72,"
88.2%
Inter
","
3.7%
Bologna
","
8.1%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/cagliari/202194107,69,74,"
50.2%
Hellas Verona
","
26.9%
Cagliari
","
22.8%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/benevento-calcio/202194097,64,68,"
30.8%
Parma
","
47.6%
Benevento
","
21.6%
Draw
",,False,Success
https://www.besoccer.com/match/roma/us-sassuolo-calcio/202194099,88,76,"
64.3%
Roma
","
17.2%
Sassuolo
","
18.5%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/napoli/202194089,66,90,"
18%
Crotone
","
58.2%
Napoli
","
23.8%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/milan/202194102,75,86,"
20.3%
Sampdoria
","
58.6%
Milan
","
21.1%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/genoa/202194091,80,72,"
54.5%
Fiorentina
","
22.1%
Genoa
","
23.3%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/atalanta/202194106,71,84,"
11.1%
Udinese
","
73.6%
Atalanta
","
15.3%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/benevento-calcio/202194103,76,68,"
54.1%
Sassuolo
","
26.4%
Benevento
","
19.5%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/asd-spezia/202194094,66,60,"
37.2%
Crotone
","
37.1%
Spezia
","
25.7%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/udinese/202194105,75,71,"
51.6%
Torino
","
21.7%
Udinese
","
26.6%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/hellas-verona-fc/202194098,85,69,"
75.2%
Lazio
","
9.4%
Hellas Verona
","
15.5%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/internazionale/202194092,74,89,"
23.8%
Cagliari
","
54.2%
Inter
","
22%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/fiorentina/202194088,84,80,"
62.5%
Atalanta
","
17%
Fiorentina
","
20.4%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/roma/202194090,72,88,"
17.6%
Bologna
","
63.3%
Roma
","
19.2%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/sampdoria/202194101,90,74,"
68.1%
Napoli
","
14%
Sampdoria
","
17.8%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/juventus-fc/202194096,72,93,"
21.6%
Genoa
","
55.1%
Juventus
","
23.3%
Draw
",,False,Success
https://www.besoccer.com/match/milan/parma-fc/202194100,86,64,"
76.9%
Milan
","
10.3%
Parma
","
12.8%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/fc-crotone/202194084,71,66,"
44.6%
Udinese
","
27%
Crotone
","
28.5%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/lazio/202194060,68,85,"
23.2%
Benevento
","
56.2%
Lazio
","
20.6%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/atalanta/202194074,93,84,"
43.8%
Juventus
","
35.7%
Atalanta
","
20.5%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/us-sassuolo-calcio/202194065,80,76,"
45.1%
Fiorentina
","
30.7%
Sassuolo
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/milan/202194068,72,86,"
23.3%
Genoa
","
55.1%
Milan
","
21.6%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/napoli/202194071,89,90,"
61.5%
Inter
","
16.9%
Napoli
","
21.6%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/cagliari/202194077,64,74,"
33%
Parma
","
40.8%
Cagliari
","
26.2%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/bologna/202194081,60,72,"
35.9%
Spezia
","
38.4%
Bologna
","
25.7%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/sampdoria/202194087,69,74,"
44.4%
Hellas Verona
","
32.2%
Sampdoria
","
23.5%
Draw
",,False,Success
https://www.besoccer.com/match/roma/torino-fc/202194078,88,75,"
68.7%
Roma
","
12.5%
Torino
","
18.8%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/hellas-verona-fc/202194063,80,69,"
60.7%
Fiorentina
","
17.7%
Hellas Verona
","
21.6%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/fc-crotone/202194080,74,66,"
60.5%
Sampdoria
","
17.4%
Crotone
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/juventus-fc/202194076,64,93,"
19.9%
Parma
","
57.2%
Juventus
","
22.9%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/bologna/202194086,75,72,"
45.6%
Torino
","
27.3%
Bologna
","
27.2%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/genoa/202194055,68,72,"
48.9%
Benevento
","
26.9%
Genoa
","
24.1%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/udinese/202194059,74,71,"
53.6%
Cagliari
","
22%
Udinese
","
24.3%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/asd-spezia/202194069,89,60,"
87.1%
Inter
","
4.7%
Spezia
","
8.2%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/milan/202194082,76,86,"
36%
Sassuolo
","
41%
Milan
","
23%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/roma/202194051,84,88,"
41.7%
Atalanta
","
35.6%
Roma
","
22.6%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/napoli/202194072,85,90,"
48.5%
Lazio
","
24.9%
Napoli
","
26.7%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/parma-fc/202194026,66,64,"
32.3%
Crotone
","
45%
Parma
","
22.7%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/fiorentina/202194030,93,80,"
70.8%
Juventus
","
11.7%
Fiorentina
","
17.5%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/internazionale/202194053,69,89,"
20.4%
Hellas Verona
","
60.4%
Inter
","
19.2%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/atalanta/202194020,72,84,"
15.8%
Bologna
","
67.1%
Atalanta
","
17.1%
Draw
",,False,Success
https://www.besoccer.com/match/milan/lazio/202194033,86,85,"
53.6%
Milan
","
23.1%
Lazio
","
23.3%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/torino-fc/202194037,90,75,"
69.9%
Napoli
","
12.5%
Torino
","
17.6%
Draw
",,False,Success
https://www.besoccer.com/match/roma/cagliari/202194039,88,74,"
72.8%
Roma
","
9.6%
Cagliari
","
17.6%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/us-sassuolo-calcio/202194042,74,76,"
42.3%
Sampdoria
","
33.5%
Sassuolo
","
24.1%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/genoa/202194046,60,72,"
39.3%
Spezia
","
35.9%
Genoa
","
24.7%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/benevento-calcio/202194049,71,68,"
25.5%
Udinese
","
49.9%
Benevento
","
24.6%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/fc-crotone/202194024,89,65,"
89.8%
Inter
","
3%
Crotone
","
7.3%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/us-sassuolo-calcio/202194006,85,76,"
59.6%
Atalanta
","
21%
Sassuolo
","
19.5%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/napoli/202194014,74,90,"
37.3%
Cagliari
","
35%
Napoli
","
27.7%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/bologna/202194017,80,72,"
55%
Fiorentina
","
21.1%
Bologna
","
23.9%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/lazio/202194019,72,86,"
27.8%
Genoa
","
48.8%
Lazio
","
23.3%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/torino-fc/202194034,65,75,"
32.1%
Parma
","
42.2%
Torino
","
25.7%
Draw
",,False,Success
https://www.besoccer.com/match/roma/sampdoria/202194036,88,74,"
67.6%
Roma
","
14.5%
Sampdoria
","
17.9%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/hellas-verona-fc/202194043,61,69,"
40.9%
Spezia
","
33.2%
Hellas Verona
","
25.8%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/milan/202194010,68,86,"
16.8%
Benevento
","
65.2%
Milan
","
18%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/udinese/202194029,93,72,"
78.6%
Juventus
","
7.5%
Udinese
","
13.9%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/benevento-calcio/202193977,74,68,"
46.9%
Cagliari
","
30.3%
Benevento
","
22.8%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/parma-fc/202193972,85,65,"
74.8%
Atalanta
","
11.5%
Parma
","
13.7%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/roma/202193980,65,88,"
11.4%
Crotone
","
72.8%
Roma
","
15.9%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/fiorentina/202193985,86,80,"
57.8%
Lazio
","
20.8%
Fiorentina
","
21.4%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/genoa/202193995,76,72,"
60%
Sassuolo
","
19.6%
Genoa
","
20.4%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/hellas-verona-fc/202193999,75,69,"
54.6%
Torino
","
20.3%
Hellas Verona
","
25.1%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/udinese/202194007,72,72,"
45.9%
Bologna
","
28.8%
Udinese
","
25.3%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/internazionale/202194012,74,89,"
24.9%
Sampdoria
","
52.8%
Inter
","
22.3%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/asd-spezia/202193992,90,61,"
80.6%
Napoli
","
7.9%
Spezia
","
11.6%
Draw
",,False,Success
https://www.besoccer.com/match/milan/juventus-fc/202193989,87,93,"
46.3%
Milan
","
28.1%
Juventus
","
25.6%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/atalanta/202193960,68,85,"
14.7%
Benevento
","
69.5%
Atalanta
","
15.8%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/bologna/202193966,72,72,"
50.9%
Genoa
","
23.4%
Bologna
","
25.7%
Draw
",,False,Success
https://www.besoccer.com/match/milan/torino-fc/202193970,87,75,"
70.9%
Milan
","
12.9%
Torino
","
16.2%
Draw
",,False,Success
https://www.besoccer.com/match/roma/internazionale/202193978,87,89,"
43.1%
Roma
","
31.3%
Inter
","
25.6%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/lazio/202193975,65,86,"
17.8%
Parma
","
61%
Lazio
","
21.2%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/napoli/202193994,72,90,"
18.2%
Udinese
","
55.1%
Napoli
","
26.7%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/fc-crotone/202194001,69,65,"
61.8%
Hellas Verona
","
16.5%
Crotone
","
21.7%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/cagliari/202193963,80,74,"
50.5%
Fiorentina
","
23.9%
Cagliari
","
25.6%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/us-sassuolo-calcio/202193969,94,76,"
69%
Juventus
","
14.1%
Sassuolo
","
16.9%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/sampdoria/202193981,61,74,"
26%
Spezia
","
51.2%
Sampdoria
","
22.9%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/roma/202193956,85,88,"
34.1%
Lazio
","
41.4%
Roma
","
24.4%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/hellas-verona-fc/202193945,71,69,"
51.5%
Bologna
","
23.5%
Hellas Verona
","
25%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/asd-spezia/202193967,75,61,"
44.1%
Torino
","
34.4%
Spezia
","
21.6%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/udinese/202193961,74,72,"
46.4%
Sampdoria
","
28.9%
Udinese
","
24.7%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/fiorentina/202193958,90,79,"
61.7%
Napoli
","
18.2%
Fiorentina
","
20.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/benevento-calcio/202193951,66,68,"
30.1%
Crotone
","
46.1%
Benevento
","
23.8%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/parma-fc/202193964,76,65,"
54.2%
Sassuolo
","
25.6%
Parma
","
20.2%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/genoa/202193942,85,72,"
77.2%
Atalanta
","
8.9%
Genoa
","
13.9%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/juventus-fc/202193954,89,94,"
48.9%
Inter
","
26.5%
Juventus
","
24.6%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/milan/202193948,74,86,"
26.9%
Cagliari
","
50.4%
Milan
","
22.7%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/torino-fc/202193916,69,75,"
42.1%
Benevento
","
32%
Torino
","
25.9%
Draw
",,False,Success
https://www.besoccer.com/match/roma/asd-spezia/202193947,87,60,"
76.6%
Roma
","
10%
Spezia
","
13.4%
Draw
",,False,Success
https://www.besoccer.com/match/milan/atalanta/202193941,87,86,"
40.5%
Milan
","
38.4%
Atalanta
","
21.1%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/internazionale/202193949,72,89,"
8.6%
Udinese
","
74.9%
Inter
","
16.5%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/fc-crotone/202193935,80,66,"
60.5%
Fiorentina
","
17.7%
Crotone
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/bologna/202193939,94,72,"
81.2%
Juventus
","
6%
Bologna
","
12.8%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/cagliari/202193937,72,74,"
48.7%
Genoa
","
25.6%
Cagliari
","
25.6%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/napoli/202193952,69,90,"
30.4%
Hellas Verona
","
45%
Napoli
","
24.5%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/us-sassuolo-calcio/202193940,85,76,"
49.4%
Lazio
","
28.5%
Sassuolo
","
22%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/sampdoria/202193944,65,74,"
27.2%
Parma
","
47.1%
Sampdoria
","
25.6%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/fiorentina/202194109,75,80,"
36.7%
Torino
","
35.8%
Fiorentina
","
27.5%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/milan/202194113,72,87,"
20.5%
Bologna
","
59.1%
Milan
","
20.4%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/juventus-fc/202194111,74,94,"
25.9%
Sampdoria
","
49.5%
Juventus
","
24.6%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/benevento-calcio/202194108,89,69,"
83.7%
Inter
","
6.5%
Benevento
","
9.8%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/udinese/202194116,60,72,"
32.7%
Spezia
","
43.7%
Udinese
","
23.5%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/genoa/202194110,66,72,"
37.9%
Crotone
","
36.9%
Genoa
","
25.1%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/lazio/202194112,86,85,"
54.9%
Atalanta
","
23%
Lazio
","
22%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/us-sassuolo-calcio/202194115,74,76,"
32.7%
Cagliari
","
44.3%
Sassuolo
","
23%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/parma-fc/202194114,90,65,"
79.5%
Napoli
","
8.6%
Parma
","
11.9%
Draw
",,False,Success
https://www.besoccer.com/match/roma/hellas-verona-fc/202194117,87,69,"
82.5%
Roma
","
5.6%
Hellas Verona
","
11.9%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/internazionale/202194121,80,89,"
28.8%
Fiorentina
","
46.3%
Inter
","
24.9%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/asd-spezia/202194125,76,61,"
47.2%
Sassuolo
","
31.6%
Spezia
","
21.2%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/torino-fc/202194126,86,75,"
69.1%
Atalanta
","
14.1%
Torino
","
16.9%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/roma/202194123,94,88,"
51.4%
Juventus
","
26.2%
Roma
","
22.5%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/napoli/202194122,72,89,"
29.3%
Genoa
","
44.3%
Napoli
","
26.4%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/sampdoria/202194124,69,74,"
41.3%
Benevento
","
34.6%
Sampdoria
","
24.1%
Draw
",,False,Success
https://www.besoccer.com/match/milan/fc-crotone/202194120,87,66,"
85.4%
Milan
","
4.7%
Crotone
","
9.9%
Draw
",,False,Success
https://www.besoccer.com/match/udinese/hellas-verona-fc/202194127,72,70,"
34%
Udinese
","
34.1%
Hellas Verona
","
31.9%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/bologna/202194118,64,72,"
37.2%
Parma
","
31.6%
Bologna
","
31.2%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/cagliari/202194119,85,74,"
63.8%
Lazio
","
15.5%
Cagliari
","
20.8%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/benevento-calcio/202194129,71,69,"
41.2%
Bologna
","
35.3%
Benevento
","
23.5%
Draw
",,False,Success
https://www.besoccer.com/match/torino-fc/genoa/202194131,75,72,"
44.1%
Torino
","
29.5%
Genoa
","
26.4%
Draw
",,False,Success
https://www.besoccer.com/match/napoli/juventus-fc/202194132,89,94,"
44.8%
Napoli
","
29%
Juventus
","
26.2%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/milan/202194134,61,87,"
11.1%
Spezia
","
74.9%
Milan
","
14%
Draw
",,False,Success
https://www.besoccer.com/match/roma/udinese/202194137,87,71,"
70.9%
Roma
","
12.8%
Udinese
","
16.3%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/atalanta/202194128,73,86,"
18.2%
Cagliari
","
63.2%
Atalanta
","
18.7%
Draw
",,False,Success
https://www.besoccer.com/match/sampdoria/fiorentina/202194130,74,80,"
38.4%
Sampdoria
","
35.1%
Fiorentina
","
26.5%
Draw
",,False,Success
https://www.besoccer.com/match/fc-crotone/us-sassuolo-calcio/202194136,65,76,"
21.7%
Crotone
","
58.1%
Sassuolo
","
20.2%
Draw
",,False,Success
https://www.besoccer.com/match/internazionale/lazio/202194133,89,86,"
65.2%
Inter
","
16.9%
Lazio
","
17.9%
Draw
",,False,Success
https://www.besoccer.com/match/hellas-verona-fc/parma-fc/202194135,70,64,"
51.9%
Hellas Verona
","
26.7%
Parma
","
21.4%
Draw
",,False,Success
https://www.besoccer.com/match/fiorentina/asd-spezia/202194144,80,62,"
55.1%
Fiorentina
","
24.4%
Spezia
","
20.5%
Draw
",,False,Success
https://www.besoccer.com/match/cagliari/torino-fc/202194145,73,75,"
39.9%
Cagliari
","
35%
Torino
","
25.2%
Draw
",,False,Success
https://www.besoccer.com/match/lazio/sampdoria/202194143,86,74,"
58.6%
Lazio
","
19.8%
Sampdoria
","
21.6%
Draw
",,False,Success
https://www.besoccer.com/match/genoa/hellas-verona-fc/202194147,72,70,"
57.8%
Genoa
","
19.4%
Hellas Verona
","
22.8%
Draw
",,False,Success
https://www.besoccer.com/match/us-sassuolo-calcio/bologna/202194138,75,72,"
61.4%
Sassuolo
","
14.4%
Bologna
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/parma-fc/udinese/202194146,64,71,"
26%
Parma
","
47.9%
Udinese
","
26.1%
Draw
",,False,Success
https://www.besoccer.com/match/milan/internazionale/202194140,87,89,"
46.2%
Milan
","
30%
Inter
","
23.9%
Draw
",,False,Success
https://www.besoccer.com/match/atalanta/napoli/202194141,86,90,"
54.4%
Atalanta
","
19.9%
Napoli
","
25.7%
Draw
",,False,Success
https://www.besoccer.com/match/benevento-calcio/roma/202194142,68,87,"
16.1%
Benevento
","
66.7%
Roma
","
17.1%
Draw
",,False,Success
https://www.besoccer.com/match/juventus-fc/fc-crotone/202194139,94,66,"
85.7%
Juventus
","
4.3%
Crotone
","
10%
Draw
",,False,Success
https://www.besoccer.com/match/asd-spezia/parma-fc/202194156,62,64,"
39.1%
Spezia
","
37.1%
Parma
","
23.8%
Draw
",,False,Success
https://www.besoccer.com/match/bologna/lazio/202194154,72,86,"
24.4%
Bologna
","
54.7%
Lazio
","
20.9%
Draw
",,False,Success
